"logFC"	"logCPM"	"PValue"	"FDR"
"ENSMUSG00000074925"	-0.305188682315296	4.16165912546094	0.0196939989085163	0.0497316402596659
"ENSMUSG00000021838"	0.326977709915867	2.67883034789279	0.0197562987154782	0.049880432825233
"ENSMUSG00000015850"	0.418246083190138	1.35342303729125	0.0197788163089258	0.0499287501081582
"ENSMUSG00000005107"	0.288805387702489	5.30369910351929	0.0197919857628916	0.0499534568895947
"ENSMUSG00000025759"	-0.302186240991172	3.34939912734302	0.0198351307727262	0.0500537983108091
"ENSMUSG00000039697"	0.468069010856693	1.43429405664324	0.0198609023607092	0.0501102712449053
"ENSMUSG00000103735"	2.79113984065682	-2.19006585796149	0.019865610597256	0.0501135898414127
"ENSMUSG00000090207"	0.706056491518245	0.400090286896782	0.019896790652077	0.0501836745101055
"ENSMUSG00000031843"	0.466926647244522	1.50669776174978	0.0199023913362654	0.0501892299874748
"ENSMUSG00000024603"	-0.225480483309116	4.78397755007447	0.0199711208807495	0.0503539527839996
"ENSMUSG00000072889"	-0.34777577236504	2.950110710492	0.0199815747739952	0.050371711795854
"ENSMUSG00000092051"	-0.832838797357066	-1.15900735333388	0.020021166396054	0.0504629057456856
"ENSMUSG00000030834"	-0.369730551456044	6.25814183728028	0.0200463300496234	0.0505177094067458
"ENSMUSG00000065979"	0.198217741414688	6.14369235698039	0.0201172627209479	0.0506878148052543
"ENSMUSG00000020183"	-0.503097898820408	1.64225355641551	0.0201483225211951	0.0507574149135343
"ENSMUSG00000034908"	-0.364100972611306	7.07286906279565	0.0201535580028036	0.0507619460609497
"ENSMUSG00000022234"	-0.287325025756609	6.61180571828137	0.0201746095731609	0.0508016664574311
"ENSMUSG00000032051"	0.295009205395348	5.12365515560031	0.0201762068679276	0.0508016664574311
"ENSMUSG00000050994"	0.500405872238428	0.318872079524308	0.0201849509310616	0.0508150204962978
"ENSMUSG00000052369"	0.342748036558115	3.32447028485184	0.0202019841954804	0.0508492342479969
"ENSMUSG00000025224"	-0.336941554385779	5.64369429279589	0.0202133957511312	0.0508692886768118
"ENSMUSG00000029176"	0.279324226083697	4.40853331178719	0.0202188577580361	0.0508743661134912
"ENSMUSG00000038095"	-0.257550395116061	6.20481779154219	0.0202326315972726	0.050900352357642
"ENSMUSG00000029250"	-0.336496192077592	5.73922198530558	0.0202388291326215	0.0509072728693495
"ENSMUSG00000014599"	0.361148133969412	2.78821098295065	0.0202863126517395	0.0510169956303152
"ENSMUSG00000004500"	-0.425951647966955	1.93265028002354	0.0202893589933969	0.0510169956303152
"ENSMUSG00000024542"	0.418990713438391	1.79553582777432	0.0203419003009091	0.0511404029692643
"ENSMUSG00000040565"	-0.33809903614718	5.050137354015	0.0203627693632509	0.0511716578878583
"ENSMUSG00000037656"	0.28251122899624	6.37944449185159	0.0203653531937039	0.0511716578878583
"ENSMUSG00000021720"	0.742914910395309	-0.618585326793049	0.020370504636392	0.0511716578878583
"ENSMUSG00000022125"	0.28715035958765	5.23417958990877	0.0203714131886119	0.0511716578878583
"ENSMUSG00000032216"	-0.323596289565209	8.35876827233504	0.0203716552728915	0.0511716578878583
"ENSMUSG00000020189"	-0.275762705108996	5.30395975674223	0.0204023319041005	0.0512400003780928
"ENSMUSG00000034620"	0.305663312516203	4.18148194160385	0.0204293602526909	0.0512991586079982
"ENSMUSG00000067851"	-0.306020474468962	7.20904069367024	0.0204645564947383	0.0513788032342826
"ENSMUSG00000025728"	0.321731370780231	5.25341646725663	0.0204999117018833	0.0514486968579812
"ENSMUSG00000028042"	-0.307781826766793	6.11749431896835	0.02050073484779	0.0514486968579812
"ENSMUSG00000020863"	-0.316958455326738	4.7703708667206	0.02050284561314	0.0514486968579812
"ENSMUSG00000022035"	-0.224627765097387	4.92565244938361	0.0205146911763277	0.0514641026428823
"ENSMUSG00000037475"	-0.304755112372423	5.01881780215272	0.0205159537143731	0.0514641026428823
"ENSMUSG00000040407"	-0.396334842437466	5.73794794888284	0.020540300878284	0.051516427911743
"ENSMUSG00000037053"	-0.238225080309845	10.5754626152387	0.0205578624971175	0.0515517197083915
"ENSMUSG00000021830"	-0.380139317078067	2.14781232771296	0.0205726824111826	0.0515801254817802
"ENSMUSG00000036892"	-0.327628483604777	6.68062818660851	0.0205826857072126	0.0515964473685558
"ENSMUSG00000039887"	0.292361424077926	3.49758182961118	0.0205898068769301	0.0516055400597756
"ENSMUSG00000075702"	0.605223577537392	0.122123000023005	0.0206048280988033	0.0516344267084026
"ENSMUSG00000017144"	0.324110088544075	4.16001052195984	0.0206137991613818	0.051648144802987
"ENSMUSG00000025133"	-0.28525543343973	4.4370336712599	0.0206403658692146	0.0517059368874321
"ENSMUSG00000097835"	0.959063593021654	-1.21199078799967	0.0206730313563634	0.0517789847606389
"ENSMUSG00000031119"	-0.287066974008187	5.12334339729836	0.0206985063379853	0.0518340011210653
"ENSMUSG00000020392"	0.325706685731223	3.56471285447407	0.0207184676714847	0.0518675575393709
"ENSMUSG00000068758"	0.498241316245631	0.475521717515753	0.0207190150952861	0.0518675575393709
"ENSMUSG00000022221"	0.610970785085549	-0.364945535200398	0.020722441234924	0.0518675575393709
"ENSMUSG00000005800"	1.54452641297685	-1.84593652628091	0.0207397043204732	0.0519019709951522
"ENSMUSG00000026238"	-0.27821299524584	7.64198614999566	0.0207435610451623	0.051902828500262
"ENSMUSG00000044447"	-0.330493686516194	4.74465674884447	0.0207823291205408	0.0519910232233041
"ENSMUSG00000029430"	0.38055518831793	5.96720452459423	0.0208002205168385	0.0520269698617621
"ENSMUSG00000061759"	0.317359669677908	3.40747548052063	0.0208116119498825	0.0520466489163163
"ENSMUSG00000042814"	0.434550038134471	1.89230509934952	0.020845027978434	0.0521213921180752
"ENSMUSG00000020219"	0.568850337392778	4.82405235791217	0.0208498788366726	0.0521246970916814
"ENSMUSG00000000305"	0.614095613710413	0.535128451340062	0.0208566047594883	0.0521326878147981
"ENSMUSG00000040272"	0.373451462991844	1.9854106648853	0.0208662053826532	0.0521478601525869
"ENSMUSG00000059981"	-0.324820589243655	4.98445761806296	0.0209107163667133	0.0522502589640257
"ENSMUSG00000036473"	0.264692824909019	4.07363265690411	0.0209187373377852	0.0522614598239322
"ENSMUSG00000035042"	0.819059764776597	-0.201745382020163	0.0209336520568106	0.0522898766918812
"ENSMUSG00000044533"	0.339474258214529	8.87862952205386	0.0209483253065643	0.0523144837568995
"ENSMUSG00000035311"	0.279219839642705	4.03422760549527	0.0209505870969574	0.0523144837568995
"ENSMUSG00000039781"	-0.537531874958623	1.28978374685673	0.0209866397554657	0.052395650640336
"ENSMUSG00000079227"	0.510982830224853	2.1520078836248	0.0210338711523999	0.0524958978063957
"ENSMUSG00000071291"	-0.37186563923811	1.63450149156085	0.0210339013688727	0.0524958978063957
"ENSMUSG00000034271"	0.401844341730832	1.73351333246461	0.0210533334147811	0.0525355185903559
"ENSMUSG00000109783"	0.456693204623691	1.50231388461417	0.0210844084863753	0.0526041745513114
"ENSMUSG00000040985"	0.828992286754745	-1.17451513403871	0.021116239503818	0.0526746930368843
"ENSMUSG00000032180"	0.465336483520821	2.87558586304417	0.0211213182140094	0.0526784650491251
"ENSMUSG00000024312"	-0.362724478310211	4.03809038561263	0.0211437160613462	0.052725423978741
"ENSMUSG00000001227"	0.427143761938201	2.25455324795563	0.021148863947521	0.052729358626753
"ENSMUSG00000001576"	0.220512566064791	6.07705781012472	0.0211966104623585	0.0528394829584868
"ENSMUSG00000015668"	0.272263722502365	3.70068532035369	0.0212258201340784	0.0529033687783224
"ENSMUSG00000103965"	1.75474914053247	-2.00058541640311	0.0212592971284462	0.0529778671481611
"ENSMUSG00000035992"	-0.327757569567863	5.77410194615147	0.0213075513710065	0.0530891588646705
"ENSMUSG00000035629"	-0.33041719779843	3.84754920971783	0.0213289271217591	0.0531334548133549
"ENSMUSG00000003382"	-0.264435333831101	3.94293419697057	0.0213458488123537	0.0531666419828776
"ENSMUSG00000014294"	0.440688185636335	4.97118773088607	0.0213610808696442	0.0531956102587497
"ENSMUSG00000024073"	-0.355611616415982	6.59914462127476	0.0213768065597951	0.0532177424422608
"ENSMUSG00000032340"	-0.334570931909333	4.34165365770093	0.021377174401485	0.0532177424422608
"ENSMUSG00000108443"	1.5406948924387	-1.46956965548721	0.0213867447435066	0.0532325951906964
"ENSMUSG00000070332"	0.480716818768659	0.260613724953128	0.0213995884366051	0.053247649126598
"ENSMUSG00000048498"	0.538563268797411	1.02574423859818	0.0214000030613057	0.053247649126598
"ENSMUSG00000071757"	-0.266886476040269	3.96600933273732	0.0214087783109178	0.053260511310806
"ENSMUSG00000041225"	-0.29290002943003	4.7044729589365	0.021454342696805	0.0533648773377921
"ENSMUSG00000030968"	-0.484565430634552	1.7092904465561	0.0214840346089345	0.053418422809051
"ENSMUSG00000060063"	0.554396291031217	0.546971170927724	0.0214841504564697	0.053418422809051
"ENSMUSG00000038298"	0.244385716034949	5.62241980422196	0.0214867196959087	0.053418422809051
"ENSMUSG00000035069"	0.236745455126429	3.68852133815866	0.0215893393599574	0.0536645140266865
"ENSMUSG00000028834"	2.64671637871805	-0.99980151909328	0.0216310985013469	0.0537544989618326
"ENSMUSG00000002885"	0.27236277987858	4.22530738658062	0.0216328193520063	0.0537544989618326
"ENSMUSG00000015942"	-0.392872589029261	1.81290267709947	0.021669644447833	0.0538369467610587
"ENSMUSG00000029918"	0.380063306909556	4.35897248473353	0.0216935049839876	0.0538871625653375
"ENSMUSG00000085929"	-0.70656365331496	-0.42449515374662	0.0217002236059715	0.053894787735026
"ENSMUSG00000019320"	0.560821692125552	0.158248308945898	0.0217205909963816	0.0539280183992437
"ENSMUSG00000032006"	-0.507959182533265	0.813479772107935	0.0217209059889709	0.0539280183992437
"ENSMUSG00000100005"	0.653283980790564	-0.219767963101259	0.0217471423104682	0.0539840826765741
"ENSMUSG00000029177"	0.579189313211744	0.577343986717033	0.0218037649237254	0.0541077398200653
"ENSMUSG00000104348"	0.342452763802642	1.75895171294112	0.0218042835077203	0.0541077398200653
"ENSMUSG00000021643"	0.604350643991727	1.82752713425361	0.0218168623131906	0.0541298599640224
"ENSMUSG00000052605"	0.377500875085932	3.60263125586729	0.0218239487858593	0.0541383479286433
"ENSMUSG00000114627"	-0.742368108831274	-0.422265726054933	0.0218677212503296	0.054237824159088
"ENSMUSG00000025762"	-0.302081082515977	6.26303929186629	0.0218850097434055	0.0542654286929096
"ENSMUSG00000074634"	-0.583154080296379	3.36804188184035	0.0218861989657185	0.0542654286929096
"ENSMUSG00000054226"	-0.26834457060668	6.69636816781503	0.0218910289389791	0.0542682942982077
"ENSMUSG00000039473"	-0.246471928076921	4.95962263938601	0.0219189724350746	0.0543284482070905
"ENSMUSG00000015312"	-0.571574875610479	2.41014334440148	0.0219252149309289	0.0543327254058461
"ENSMUSG00000110350"	0.558774094970228	2.78230669925973	0.0219280552568889	0.0543327254058461
"ENSMUSG00000036743"	0.697938138913035	0.385633128963658	0.0219341265120333	0.0543386528988146
"ENSMUSG00000108080"	0.977792051521943	-1.33775579200253	0.0219821692672876	0.0544485393388962
"ENSMUSG00000090381"	-0.698625036147423	-0.644315026123561	0.0220045068308914	0.0544947293581935
"ENSMUSG00000117873"	2.4268479204757	-2.23962693416365	0.0220137239531569	0.0545084162260061
"ENSMUSG00000033904"	-0.387790497941434	2.64835189372957	0.0220435679516706	0.0545731643724732
"ENSMUSG00000057329"	0.421837685340378	1.04616050696374	0.0220785721934502	0.0546506638674811
"ENSMUSG00000006676"	-0.32380332730235	5.59037553374932	0.0221105544953364	0.0547206584946581
"ENSMUSG00000116564"	0.354372149749276	5.1437580114776	0.0221210361704102	0.0547311942181813
"ENSMUSG00000048677"	0.448846783438776	1.00821077650321	0.0221222227137808	0.0547311942181813
"ENSMUSG00000075268"	0.975288811549578	-0.616841874356987	0.022133546298129	0.0547500383224527
"ENSMUSG00000004768"	0.324926335758835	2.44220397938696	0.0221611816763908	0.0548092185800892
"ENSMUSG00000053137"	0.747920900707549	-0.371572714692884	0.0222306905700386	0.0549719236094878
"ENSMUSG00000032557"	0.248982547821608	4.36126280108863	0.022249438260446	0.0550090731681934
"ENSMUSG00000051149"	-0.37780973772604	2.62678544769779	0.0222755676281628	0.0550644575511239
"ENSMUSG00000045886"	1.27170513125292	-1.90628949667758	0.022290272120725	0.0550915862153795
"ENSMUSG00000048756"	-0.33193860941715	6.03256374820505	0.0222996291188204	0.0551054913978547
"ENSMUSG00000024726"	-0.259325936949088	4.72096826400181	0.0223192701074378	0.0551378534245133
"ENSMUSG00000022863"	-0.547783819545315	1.71351581372497	0.0223201913084066	0.0551378534245133
"ENSMUSG00000028423"	-0.213568385178375	5.39639648366277	0.0223643895500911	0.0552377982700412
"ENSMUSG00000029253"	0.363058085219512	1.87935159919771	0.0223882462774368	0.0552874765955093
"ENSMUSG00000056666"	-0.277143943997496	10.2716024917652	0.0223957183335915	0.0552966833479014
"ENSMUSG00000019261"	0.345447668811118	1.57471938687914	0.0224212373007363	0.055350438731719
"ENSMUSG00000025139"	0.221576807211294	5.99846335463513	0.0224488562319909	0.0554093593827716
"ENSMUSG00000021789"	0.763492264170972	0.51500424393665	0.0225032623332631	0.0555298951160266
"ENSMUSG00000111253"	1.41495038024256	-1.75729718948351	0.0225052100314513	0.0555298951160266
"ENSMUSG00000040016"	0.868269688259668	-1.07001690967295	0.0225189822036548	0.0555545961496546
"ENSMUSG00000097048"	0.483001160166803	1.97854428420952	0.0225413253743763	0.0556004301569034
"ENSMUSG00000026219"	-0.320536078163251	7.37424980669454	0.0225635384980002	0.0556378786487825
"ENSMUSG00000017858"	0.25825608656733	4.99483432025169	0.0225640415102374	0.0556378786487825
"ENSMUSG00000046516"	0.433761482467233	3.93771293071648	0.0225691406874085	0.0556411630701092
"ENSMUSG00000024826"	-0.313189339477643	4.11499111878505	0.0225950088937708	0.0556956410816079
"ENSMUSG00000048578"	0.220444123528133	6.98086478797798	0.0226312571962285	0.0557756830949934
"ENSMUSG00000030323"	-0.357943353932265	1.6831003615946	0.0226521681532937	0.0558179051758673
"ENSMUSG00000024993"	0.316145107301422	4.69852317329718	0.0226757858333654	0.0558667817779493
"ENSMUSG00000024260"	-0.3138896730083	4.31547878080393	0.0226879088733667	0.0558842472034298
"ENSMUSG00000023110"	-0.256446463212491	3.56758643653673	0.0226904421448185	0.0558842472034298
"ENSMUSG00000032410"	-0.330079501954219	4.23304418700335	0.0227510853102416	0.0560242630930757
"ENSMUSG00000030204"	-0.214778249343841	4.40759201777535	0.0227646943529784	0.0560484306706937
"ENSMUSG00000045314"	0.37840456674043	2.31271758735502	0.0227724590386768	0.0560582033335428
"ENSMUSG00000059447"	-0.220108985149546	8.09160115637839	0.0227885852392322	0.0560885525718145
"ENSMUSG00000055737"	-0.224647122550266	8.73630194245199	0.0228079122144168	0.0561267683117188
"ENSMUSG00000040564"	0.48229355992683	10.8768100761294	0.0228355147327201	0.0561800873788496
"ENSMUSG00000041390"	0.28475740172548	4.852712507622	0.0228371865011925	0.0561800873788496
"ENSMUSG00000034653"	-0.321190885168294	3.51643146249051	0.0228583986951332	0.0562229056997698
"ENSMUSG00000026361"	-0.282251129267395	4.78332834898398	0.0228655782534229	0.0562312005999094
"ENSMUSG00000052384"	0.398710791290114	1.5723204343818	0.0229004317171837	0.0563075372836363
"ENSMUSG00000020185"	0.994599314612394	-1.2098276845864	0.0229304839115835	0.0563720451687897
"ENSMUSG00000059554"	0.346737967422699	3.07531243244782	0.0229440654991201	0.0563960471662512
"ENSMUSG00000027580"	-0.395524663571572	6.03528700018138	0.0229502336563002	0.056401822147014
"ENSMUSG00000020612"	-0.199854265767617	7.20684320893512	0.0229600787650526	0.0564166300715068
"ENSMUSG00000041303"	-0.277109977531597	4.02773628856444	0.0229874189903904	0.0564744142528388
"ENSMUSG00000029474"	0.280605125649425	3.11754670870258	0.0230013923147991	0.0564936124167425
"ENSMUSG00000022110"	-0.236989084182117	7.21058170534708	0.0230028832142376	0.0564936124167425
"ENSMUSG00000030613"	0.437763642904642	3.14512406611405	0.0230253690628239	0.0565394349223457
"ENSMUSG00000037400"	-0.309329664682894	5.8658804998193	0.0230464162542221	0.0565814107707636
"ENSMUSG00000032113"	1.0055834535909	-0.786059866699175	0.0230501251596266	0.0565814107707636
"ENSMUSG00000012443"	-0.547997989216437	-0.214842537799267	0.0230561459205471	0.0565867855178599
"ENSMUSG00000073096"	-0.374304235099457	2.5241839248905	0.0230664465865874	0.0566026609210658
"ENSMUSG00000026618"	0.22199221728163	6.40073897116473	0.023096974860853	0.0566589022750496
"ENSMUSG00000024479"	0.269959296463781	5.98466037899309	0.0230970379551844	0.0566589022750496
"ENSMUSG00000025212"	0.427503207149795	0.928298923542984	0.0231254088051146	0.0567190780557196
"ENSMUSG00000058818"	0.432488564826224	2.43038751006627	0.0231559242776174	0.0567844930400812
"ENSMUSG00000064367"	-0.312341950355763	12.5728015588851	0.0231654186778082	0.0567983455961531
"ENSMUSG00000033545"	-0.341501001868737	3.68859375378238	0.0231770519881276	0.0568174369899825
"ENSMUSG00000025936"	0.512711981971195	2.90924058296107	0.0231984272336292	0.056860399973565
"ENSMUSG00000089960"	-0.260830452357316	9.53823675918839	0.0232127147949455	0.0568859793464983
"ENSMUSG00000036737"	-0.233620334607815	5.11255514137499	0.0232166876963793	0.0568862769202923
"ENSMUSG00000027827"	0.676765414904568	-0.263883381024259	0.0232212214835856	0.0568879484678321
"ENSMUSG00000109482"	-0.281754714688569	5.96800689692774	0.0232253156925599	0.0568885427494377
"ENSMUSG00000035941"	-0.281645650698531	6.0901620281842	0.0232935352250699	0.0570461806125489
"ENSMUSG00000019935"	-0.397029952423183	3.94471618050457	0.0233230313188159	0.0571089477087055
"ENSMUSG00000045435"	0.411151274214953	1.61031278639891	0.0233293615806268	0.0571149793711019
"ENSMUSG00000046991"	0.979913991169093	-1.30485426623735	0.0233440308204826	0.0571414211499052
"ENSMUSG00000010044"	1.23854823920216	-1.72650637874035	0.0233588871907746	0.0571683121470988
"ENSMUSG00000031153"	-0.30508212843277	4.0471141011262	0.0233711321931863	0.0571888042566869
"ENSMUSG00000072720"	1.95148692152878	-1.64253192244589	0.0233898557250743	0.0572251398143694
"ENSMUSG00000022052"	-0.236782394605772	4.58613082172922	0.0234060529094869	0.0572552834503348
